bc11	5	[004]	[004_001]	Loại 1	1_5_004	00:00:10:29	bc11_5_004_004_001.avi
xd1	7	[1533]	[001]	Loai 1	1_7_1533	00:00:00:21	xd1_7_1533_001.avi
xd1	7	[1533]	[002]	Loai 1	1_7_1533	00:00:02:21	xd1_7_1533_002.avi
xd1	7	[1533]	[003]	Loai 1	1_7_1533	00:00:05:13	xd1_7_1533_003.avi
xd1	7	[1533]	[004]	Loai 1	1_7_1533	00:00:08:06	xd1_7_1533_004.avi
xd1	7	[1533]	[005]	Loai 1	1_7_1533	00:00:12:18	xd1_7_1533_005.avi
xd1	7	[1533]	[006]	Loai 1	1_7_1533	00:00:15:04	xd1_7_1533_006.avi
xd1	7	[1533]	[007]	Loai 1	1_7_1533	00:00:17:11	xd1_7_1533_007.avi
xd1	7	[1533]	[008]	Loai 1	1_7_1533	00:00:19:24	xd1_7_1533_008.avi
xd1	7	[1533]	[009]	Loai 1	1_7_1533	00:00:22:23	xd1_7_1533_009.avi
xd1	7	[1533]	[010]	Loai 1	1_7_1533	00:00:27:12	xd1_7_1533_010.avi
xd1	7	[1533]	[011]	Loai 1	1_7_1533	00:00:30:02	xd1_7_1533_011.avi
xd1	7	[1533]	[012]	Loai 1	1_7_1533	00:00:32:20	xd1_7_1533_012.avi
xd1	7	[1533]	[013]	Loai 1	1_7_1533	00:00:35:17	xd1_7_1533_013.avi
xd1	7	[1533]	[014]	Loai 1	1_7_1533	00:00:40:24	xd1_7_1533_014.avi
xd1	7	[1533]	[015]	Loai 1	1_7_1533	00:00:43:11	xd1_7_1533_015.avi
xd1	7	[1533]	[016]	Loai 1	1_7_1533	00:00:46:17	xd1_7_1533_016.avi
xd1	7	[1533]	[017]	Loai 1	1_7_1533	00:00:55:17	xd1_7_1533_017.avi
xd1	7	[1533]	[018]	Loai 1	1_7_1533	00:00:58:13	xd1_7_1533_018.avi
xd1	7	[1533]	[019]	Loai 1	1_7_1533	00:01:00:19	xd1_7_1533_019.avi
xd1	7	[1533]	[020]	Loai 1	1_7_1533	00:01:13:17	xd1_7_1533_020.avi
xd1	7	[1533]	[021]	Loai 1	1_7_1533	00:01:17:04	xd1_7_1533_021.avi
xd1	7	[1533]	[022]	Loai 1	1_7_1533	00:01:20:15	xd1_7_1533_022.avi
xd1	7	[1534]	[001]	Loai 1	1_7_1534	00:00:00:16	xd1_7_1534_001.avi
xd1	7	[1534]	[002]	Loai 1	1_7_1534	00:00:03:03	xd1_7_1534_002.avi
xd1	7	[1534]	[003]	Loai 1	1_7_1534	00:00:13:04	xd1_7_1534_003.avi
xd1	7	[1534]	[004]	Loai 1	1_7_1534	00:00:16:17	xd1_7_1534_004.avi
xd1	7	[1534]	[005]	Loai 1	1_7_1534	00:00:19:05	xd1_7_1534_005.avi
xd1	7	[1534]	[006]	Loai 1	1_7_1534	00:00:24:08	xd1_7_1534_006.avi
xd1	7	[1534]	[007]	Loai 1	1_7_1534	00:00:26:29	xd1_7_1534_007.avi
xd1	7	[1534]	[008]	Loai 1	1_7_1534	00:00:29:13	xd1_7_1534_008.avi
xd1	7	[1534]	[009]	Loai 1	1_7_1534	00:00:31:22	xd1_7_1534_009.avi
xd1	7	[1534]	[010]	Loai 1	1_7_1534	00:00:34:18	xd1_7_1534_010.avi
xd1	7	[1534]	[011]	Loai 1	1_7_1534	00:00:37:05	xd1_7_1534_011.avi
xd1	7	[1534]	[012]	Loai 1	1_7_1534	00:00:40:09	xd1_7_1534_012.avi
xd1	7	[1534]	[013]	Loai 1	1_7_1534	00:00:42:18	xd1_7_1534_013.avi
xd1	7	[1534]	[014]	Loai 1	1_7_1534	00:00:46:00	xd1_7_1534_014.avi
xd1	7	[1534]	[015]	Loai 1	1_7_1534	00:00:49:15	xd1_7_1534_015.avi
xd1	7	[1534]	[016]	Loai 1	1_7_1534	00:00:52:06	xd1_7_1534_016.avi
xd1	7	[1534]	[017]	Loai 1	1_7_1534	00:00:55:29	xd1_7_1534_017.avi
xd1	7	[1534]	[018]	Loai 1	1_7_1534	00:00:59:04	xd1_7_1534_018.avi
xd1	7	[1534]	[019]	Loai 1	1_7_1534	00:01:02:07	xd1_7_1534_019.avi
xd1	7	[1534]	[020]	Loai 1	1_7_1534	00:01:06:27	xd1_7_1534_020.avi
xd1	7	[1534]	[021]	Loai 1	1_7_1534	00:01:09:25	xd1_7_1534_021.avi
xd1	7	[1534]	[022]	Loai 1	1_7_1534	00:01:12:11	xd1_7_1534_022.avi
xd1	7	[1534]	[023]	Loai 1	1_7_1534	00:01:14:29	xd1_7_1534_023.avi
xd1	7	[1534]	[024]	Loai 1	1_7_1534	00:01:17:25	xd1_7_1534_024.avi
xd1	7	[1534]	[025]	Loai 1	1_7_1534	00:01:21:01	xd1_7_1534_025.avi
xd1	7	[1598]	[001]		1_7_1598	00:00:00:05	xd1_7_1598_001.avi
xd1	7	[1598]	[002]		1_7_1598	00:00:07:21	xd1_7_1598_002.avi
xd1	7	[1598]	[003]		1_7_1598	00:00:10:24	xd1_7_1598_003.avi
xd1	7	[1598]	[004]		1_7_1598	00:00:13:25	xd1_7_1598_004.avi
xd1	7	[1598]	[005]		1_7_1598	00:00:16:11	xd1_7_1598_005.avi
xd1	7	[1598]	[006]		1_7_1598	00:00:23:02	xd1_7_1598_006.avi
xd1	7	[1598]	[007]		1_7_1598	00:00:26:03	xd1_7_1598_007.avi
xd1	7	[1598]	[008]		1_7_1598	00:00:29:07	xd1_7_1598_008.avi
xd1	7	[1598]	[009]		1_7_1598	00:00:33:02	xd1_7_1598_009.avi
xd1	7	[1598]	[010]		1_7_1598	00:00:36:14	xd1_7_1598_010.avi
xd1	7	[1598]	[011]		1_7_1598	00:00:39:15	xd1_7_1598_011.avi
xd1	7	[1598]	[012]		1_7_1598	00:00:42:18	xd1_7_1598_012.avi
xd1	7	[1598]	[013]		1_7_1598	00:00:45:18	xd1_7_1598_013.avi
xd1	7	[1598]	[014]		1_7_1598	00:00:49:03	xd1_7_1598_014.avi
xd1	7	[1598]	[015]		1_7_1598	00:00:52:05	xd1_7_1598_015.avi
xd1	7	[1599]	[001]		1_7_1599	00:00:04:15	xd1_7_1599_001.avi
xd1	7	[1599]	[002]		1_7_1599	00:00:06:14	xd1_7_1599_002.avi
xd1	7	[1599]	[003]		1_7_1599	00:00:08:16	xd1_7_1599_003.avi
xd1	7	[1599]	[004]		1_7_1599	00:00:11:03	xd1_7_1599_004.avi
xd1	7	[1599]	[005]		1_7_1599	00:00:13:27	xd1_7_1599_005.avi
xd1	7	[1599]	[006]		1_7_1599	00:00:17:08	xd1_7_1599_006.avi
xd1	7	[1599]	[007]		1_7_1599	00:00:19:19	xd1_7_1599_007.avi
xd1	7	[1599]	[008]		1_7_1599	00:00:22:05	xd1_7_1599_008.avi
xd1	7	[1599]	[009]		1_7_1599	00:00:24:27	xd1_7_1599_009.avi
xd1	7	[1599]	[010]		1_7_1599	00:00:28:10	xd1_7_1599_010.avi
xd1	7	[1599]	[011]		1_7_1599	00:00:30:20	xd1_7_1599_011.avi
xd1	7	[1599]	[012]		1_7_1599	00:00:40:06	xd1_7_1599_012.avi
xd1	7	[1599]	[013]		1_7_1599	00:00:44:13	xd1_7_1599_013.avi
xd1	7	[1599]	[014]		1_7_1599	00:00:47:02	xd1_7_1599_014.avi
xd1	7	[1600]	[001]		1_7_1600	00:00:02:21	xd1_7_1600_001.avi
xd1	7	[1600]	[002]		1_7_1600	00:00:06:09	xd1_7_1600_002.avi
xd1	7	[1600]	[003]		1_7_1600	00:00:10:23	xd1_7_1600_003.avi
xd1	7	[1600]	[004]		1_7_1600	00:00:14:01	xd1_7_1600_004.avi
xd1	7	[1600]	[005]		1_7_1600	00:00:16:23	xd1_7_1600_005.avi
xd1	7	[1600]	[006]		1_7_1600	00:00:26:02	xd1_7_1600_006.avi
xd1	7	[1600]	[007]		1_7_1600	00:00:32:05	xd1_7_1600_007.avi
xd1	7	[1600]	[008]		1_7_1600	00:00:34:29	xd1_7_1600_008.avi
xd1	7	[1600]	[009]		1_7_1600	00:00:37:03	xd1_7_1600_009.avi
xd1	7	[1600]	[010]		1_7_1600	00:00:39:11	xd1_7_1600_010.avi
xd1	7	[1600]	[011]		1_7_1600	00:00:41:06	xd1_7_1600_011.avi
xd1	7	[1600]	[012]		1_7_1600	00:00:43:13	xd1_7_1600_012.avi
xd1	7	[1600]	[013]		1_7_1600	00:00:51:03	xd1_7_1600_013.avi
xd1	7	[1600]	[014]		1_7_1600	00:00:53:14	xd1_7_1600_014.avi
xd1	7	[1600]	[015]		1_7_1600	00:00:59:20	xd1_7_1600_015.avi
xd1	7	[1600]	[016]		1_7_1600	00:01:02:19	xd1_7_1600_016.avi
xd1	7	[1600]	[017]		1_7_1600	00:01:05:03	xd1_7_1600_017.avi
xd1	7	[1600]	[018]		1_7_1600	00:01:07:25	xd1_7_1600_018.avi
xd1	7	[1600]	[019]		1_7_1600	00:01:10:13	xd1_7_1600_019.avi
xd1	7	[1600]	[020]		1_7_1600	00:01:14:07	xd1_7_1600_020.avi
xd1	7	[1600]	[021]		1_7_1600	00:01:20:05	xd1_7_1600_021.avi
xd1	7	[1600]	[022]		1_7_1600	00:01:25:11	xd1_7_1600_022.avi
xd1	7	[1601]	[001]		1_7_1601	00:00:01:24	xd1_7_1601_001.avi
xd1	7	[1601]	[002]		1_7_1601	00:00:04:14	xd1_7_1601_002.avi
xd1	7	[1601]	[003]		1_7_1601	00:00:07:25	xd1_7_1601_003.avi
xd2	1	[001]	[002]	Loại 1	2_1_001	00:01:06:10	xd2_1_001_002.avi
xd2	1	[002]	[001]	Loại 1	2_1_002	00:00:23:17	xd2_1_002_001.avi
xd2	1	[002]	[002]	Loại 1	2_1_002	00:00:19:10	xd2_1_002_002.avi
xd2	1	[009]	[001]	Loại 2	2_1_009	00:00:51:01	xd2_1_009_001.avi
xd2	3	[002]	[001]		2_3_002	00:01:59:00	xd2_3_002_001.avi
xd2	4	[007]	[001]	Loai 1	2_4_007	00:00:00:00	xd2_4_007_001.avi
xd2	4	[007]	[002]	Loai 1	2_4_007	00:00:02:10	xd2_4_007_002.avi
xd2	4	[007]	[003]	Loai 1	2_4_007	00:00:04:00	xd2_4_007_003.avi
xd2	4	[008]	[001]	Loai 1	2_4_008	00:00:00:08	xd2_4_008_001.avi
xd2	4	[009]	[001]	Loai 1	2_4_009	00:00:00:15	xd2_4_009_001.avi
xd2	4	[010]	[001]	Loai 1	2_4_010	00:00:02:22	xd2_4_010_001.avi
xd2	4	[012]	[001]	Loai 1	2_4_012	00:00:01:18	xd2_4_012_001.avi
xd2	4	[016]	[001]	Loai 1	2_4_016	00:00:01:22	xd2_4_016_001.avi
xd2	4	[017]	[001]	Loai 1	2_4_017	00:00:06:00	xd2_4_017_001.avi
xd2	4	[019]	[001]	Loai 1	2_4_019	00:00:00:22	xd2_4_019_001.avi
xd2	4	[020]	[001]	Loai 1	2_4_020	00:00:02:06	xd2_4_020_001.avi
xd2	4	[020]	[002]	Loai 1	2_4_020	00:00:14:01	xd2_4_020_002.avi
xd3	4	[009]	[001]	loai 1	3_4_009	00:00:06:19	xd3_4_009_001.avi
xd3	4	[010]	[001]	loai 1	3_4_010	00:00:02:15	xd3_4_010_001.avi
xd3	5	[015]	[001]	loai 1	3_5_015	00:00:05:21	xd3_5_015_001.avi
xd3	5	[016]	[001]	loai 2	3_5_016	00:00:02:02	xd3_5_016_001.avi
xd4	1	[068]	[002]	Loại 1	4_1_068	00:00:41:19	xd4_1_068_002.avi
xd4	1	[069]	[001]	Loại 1	4_1_069	00:00:03:08	xd4_1_069_001.avi
xd4	1	[069]	[002]	Loại 1	4_1_069	00:00:06:02	xd4_1_069_002.avi
xd4	1	[069]	[003]	Loại 1	4_1_069	00:00:18:09	xd4_1_069_003.avi
xd4	4	[027]	[001]	Loại 2	4_4_027	00:00:08:24	xd4_4_027_001.avi
xd4	4	[028]	[001]	Loại 2	4_4_028	00:00:18:13	xd4_4_028_001.avi
xd4	4	[028]	[002]	Loại 2	4_4_028	00:00:19:09	xd4_4_028_002.avi
xd4	4	[028]	[003]	Loại 2	4_4_028	00:00:23:24	xd4_4_028_003.avi
xd4	4	[031]	[001]	Loại 1	4_4_031	00:00:26:07	xd4_4_031_001.avi
xd4	4	[032]	[001]	Loại 1	4_4_032	00:00:11:07	xd4_4_032_001.avi
xd4	5	[049]	[001]	Loại 1	4_5_049	00:00:08:01	xd4_5_049_001.avi
xd4	5	[049]	[002]	Loại 1	4_5_049	00:00:12:09	xd4_5_049_002.avi
xd4	5	[049]	[003]	Loại 1	4_5_049	00:00:20:02	xd4_5_049_003.avi
xd4	5	[050]	[001]	Loại 1	4_5_050	00:00:01:20	xd4_5_050_001.avi
xd4	5	[053]	[001]	Loại 1	4_5_053	00:00:08:15	xd4_5_053_001.avi
xd4	5	[055]	[001]	Loại 1	4_5_055	00:00:00:02	xd4_5_055_001.avi
xd4	5	[056]	[001]	Loại 1	4_5_056	00:00:08:16	xd4_5_056_001.avi
xd4	5	[058]	[001]	Loại 1	4_5_058	00:00:01:22	xd4_5_058_001.avi
xd4	5	[058]	[003]	Loại 1	4_5_058	00:00:20:01	xd4_5_058_003.avi
xd4	5	[059]	[001]	Loại 2	4_5_059	00:00:03:08	xd4_5_059_001.avi
xd5	1	[097]	[003]	Loại 1	5_1_097	00:01:09:14	xd5_1_097_003.avi
xd5	1	[110]	[001]	Loại 1	5_1_110	00:00:51:02	xd5_1_110_001.avi
xd5	4	[010]	[001]	Loại 1	5_4_010	00:00:02:10	xd5_4_010_001.avi
xd5	4	[011]	[001]	Loại 1	5_4_011	00:00:14:24	xd5_4_011_001.avi
xd5	4	[011]	[002]	Loại 1	5_4_011	00:00:11:21	xd5_4_011_002.avi
xd5	4	[011]	[003]	Loại 1	5_4_011	00:00:06:01	xd5_4_011_003.avi
xd5	4	[013]	[001]	Loại 1	5_4_013	00:00:20:16	xd5_4_013_001.avi
xd5	4	[013]	[002]	Loại 1	5_4_013	00:00:19:01	xd5_4_013_002.avi
xd5	4	[015]	[001]	Loại 1	5_4_015	00:00:00:24	xd5_4_015_001.avi
xd5	4	[018]	[001]	Loại 1	5_4_018	00:00:07:17	xd5_4_018_001.avi
xd5	4	[019]	[001]	Loại 1	5_4_019	00:00:06:11	xd5_4_019_001.avi
xd5	4	[020]	[001]	Loại 1	5_4_020	00:00:07:19	xd5_4_020_001.avi
xd5	4	[020]	[002]	Loại 1	5_4_020	00:00:03:12	xd5_4_020_002.avi
xd6	1	[200]	[002]	Loại 1	6_1_200	00:03:32:17	xd6_1_200_002.avi
xd6	1	[200]	[003]	Loại 1	6_1_200	00:03:42:12	xd6_1_200_003.avi
xd6	1	[209]	[002]	Loại 1	6_1_209	00:00:48:16	xd6_1_209_002.avi
xd6	1	[209]	[003]	Loại 1	6_1_209	00:00:53:11	xd6_1_209_003.avi
xd6	1	[209]	[004]	Loại 1	6_1_209	00:00:58:00	xd6_1_209_004.avi
xd6	1	[214]	[001]		6_1_214	00:00:08:07	xd6_1_214_001.avi
xd6	1	[217]	[001]	Loại 1	6_1_217	00:00:13:03	xd6_1_217_001.avi
xd6	1	[217]	[002]	Loại 1	6_1_217	00:00:16:02	xd6_1_217_002.avi
xd6	1	[218]	[001]	Loại 1	6_1_218	00:00:17:04	xd6_1_218_001.avi
xd6	2	[010]	[001_k_đ_kt]		6_2_010	00:01:02:18	xd6_2_010_001_k_đ_kt.avi
xd7	1	[191]	[001]	Loại 1	7_1_191	00:00:19:05	xd7_1_191_001.avi
xd7	1	[191]	[002]	Loại 1	7_1_191	00:00:23:15	xd7_1_191_002.avi
xd7	2	[13]	[001]	Loại 1	7_2_13	00:00:08:17	xd7_2_13_001.avi
xd7	3	[20]	[001]	Loại 1	7_3_20	00:00:46:08	xd7_3_20_001.avi
xd7	3	[21]	[001]	Loại 1	7_3_21	00:01:25:09	xd7_3_21_001.avi
xd7	3	[22]	[001]	loại 1	7_3_22	00:00:16:17	xd7_3_22_001.avi
xd7	3	[23]	[001]	Loại 1	7_3_23	00:02:49:09	xd7_3_23_001.avi
xd8	1	[031]	[001]	loại 1	8_1_031	00:00:06:07	xd8_1_031_001.avi
xd8	1	[032]	[003]	loại 2	8_1_032	00:00:18:10	xd8_1_032_003.avi
xd8	5	[008]	[001]		8_5_008	00:00:09:21	xd8_5_008_001.avi
xd8	5	[009]	[001]		8_5_009	00:00:02:14	xd8_5_009_001.avi
xd8	5	[011]	[001]		8_5_011	00:00:01:15	xd8_5_011_001.avi
xd8	5	[014]	[001]		8_5_014	00:00:00:00	xd8_5_014_001.avi
xd8	5	[015]	[001]		8_5_015	00:00:05:21	xd8_5_015_001.avi
xd8	5	[017]	[001]		8_5_017	00:00:02:10	xd8_5_017_001.avi
xd8	5	[018]	[001]		8_5_018	00:00:03:23	xd8_5_018_001.avi
xd9	1	[172]	[001]	Loại 2	9_1_172	00:00:35:15	xd9_1_172_001.avi
xd9	2	[005]	[001]	Loại 1	9_2_005	00:00:08:23	xd9_2_005_001.avi
xd9	3	[001]	[001]	Loại 1	9_3_001	00:02:23:25	xd9_3_001_001.avi
xd9	3	[001]	[002]	Loại 1	9_3_001	00:03:02:15	xd9_3_001_002.avi
xd9	3	[001]	[003]	Loại 1	9_3_001	00:05:13:16	xd9_3_001_003.avi
xd9	3	[002]	[002]	Loại 1	9_3_002	00:05:29:19	xd9_3_002_002.avi
xd9	3	[002]	[003]	Loại 1	9_3_002	00:06:53:23	xd9_3_002_003.avi
xd9	5	[05]	[001]	Loại 1	9_5_05	00:00:01:14	xd9_5_05_001.avi
xd9	5	[06]	[001]	Loại 1	9_5_06	00:00:01:14	xd9_5_06_001.avi
xd9	5	[10]	[001]	Loại 1	9_5_10	00:00:01:24	xd9_5_10_001.avi
xd9	5	[10]	[002]	Loại 1	9_5_10	00:00:15:24	xd9_5_10_002.avi
xd9	5	[12]	[001]	Loại 1	9_5_12	00:00:01:27	xd9_5_12_001.avi
xt11	4	[001]	[001_001]	Loại 1	1_4_001	00:00:00:04	xt11_4_001_001_001.avi
xt11	4	[003]	[003_001]	Loại 1	1_4_003	00:00:01:25	xt11_4_003_003_001.avi
xt12	4	[001]	[001_002]	Loại 1	2_4_001	00:00:00:00	xt12_4_001_001_002.avi
xt12	4	[003]	[003_001]	Loại 1	2_4_003	00:00:00:00	xt12_4_003_003_001.avi
xt12	4	[004]	[004_001]	Loại 1	2_4_004	00:00:01:12	xt12_4_004_004_001.avi
xt1	4	[014]	[001]	Loại 1	1_4_014	00:00:00:00	xt1_4_014_001.avi
xt1	4	[016]	[003]	Loại 1	1_4_016	00:00:08:24	xt1_4_016_003.avi
xt1	4	[016]	[004]	Loại 1	1_4_016	00:00:11:03	xt1_4_016_004.avi
xt1	4	[016]	[005]	Loại 1	1_4_016	00:00:13:13	xt1_4_016_005.avi
xt1	4	[016]	[006]	Loại 1	1_4_016	00:00:17:19	xt1_4_016_006.avi
xt1	4	[016]	[007]	Loại 1	1_4_016	00:00:19:21	xt1_4_016_007.avi
xt2	1	[001]	[001]	Loại 1	2_1_001	00:00:27:20	xt2_1_001_001.avi
xt2	1	[001]	[002]	Loại 1	2_1_001	00:00:49:14	xt2_1_001_002.avi
xt2	1	[003]	[001]	Loại 1	2_1_003	00:00:01:00	xt2_1_003_001.avi
xt2	1	[003]	[002]	Loại 1	2_1_003	00:00:31:10	xt2_1_003_002.avi
xt2	1	[003]	[003]	Loại 1	2_1_003	00:00:43:05	xt2_1_003_003.avi
xt2	1	[008]	[001]	Loại 1	2_1_008	00:00:07:02	xt2_1_008_001.avi
xt2	1	[008]	[002]	Loại 1	2_1_008	00:00:08:15	xt2_1_008_002.avi
xt2	1	[008]	[003_20F]	Loại 1	2_1_008	00:00:17:24	xt2_1_008_003_20F.avi
xt2	1	[008]	[004_20F]	Loại 1	2_1_008	00:00:20:00	xt2_1_008_004_20F.avi
xt2	1	[008]	[005]	Loại 1	2_1_008	00:00:21:02	xt2_1_008_005.avi
xt2	1	[008]	[006]	Loại 1	2_1_008	00:00:26:06	xt2_1_008_006.avi
xt2	1	[008]	[007]	Loại 1	2_1_008	00:00:31:12	xt2_1_008_007.avi
xt2	1	[009]	[001]	Loại 1	2_1_009	00:00:19:15	xt2_1_009_001.avi
xt2	1	[009]	[002]	Loại 1	2_1_009	00:01:54:01	xt2_1_009_002.avi
xt2	1	[009]	[003]	Loại 1	2_1_009	00:02:00:00	xt2_1_009_003.avi
xt2	1	[013]	[001]	Loại 2	2_1_013	00:01:14:15	xt2_1_013_001.avi
xt2	1	[016]	[002]	Loại 2	2_1_016	00:00:10:06	xt2_1_016_002.avi
xt2	1	[017]	[001]	Loại 2	2_1_017	00:00:45:03	xt2_1_017_001.avi
xt2	1	[017]	[003]	Loại 2	2_1_017	00:02:18:20	xt2_1_017_003.avi
xt2	1	[017]	[005]	Loại 2	2_1_017	00:02:41:10	xt2_1_017_005.avi
xt2	1	[020]	[001]		2_1_020	00:01:26:12	xt2_1_020_001.avi
xt2	1	[020]	[002]		2_1_020	00:01:28:05	xt2_1_020_002.avi
xt2	4	[002]	[001]	Loai 1	2_4_002	00:00:00:00	xt2_4_002_001.avi
xt2	4	[003]	[001]	Loai 1	2_4_003	00:00:00:20	xt2_4_003_001.avi
xt2	4	[003]	[002]	Loai 1	2_4_003	00:00:02:18	xt2_4_003_002.avi
xt2	4	[003]	[003]	Loai 1	2_4_003	00:00:03:20	xt2_4_003_003.avi
xt2	4	[003]	[004]	Loai 1	2_4_003	00:00:05:12	xt2_4_003_004.avi
xt2	4	[004]	[003]	Loai 1	2_4_004	00:00:06:00	xt2_4_004_003.avi
xt2	4	[004]	[004]	Loai 1	2_4_004	00:00:08:06	xt2_4_004_004.avi
xt2	4	[004]	[005]	Loai 1	2_4_004	00:00:09:20	xt2_4_004_005.avi
xt2	4	[004]	[006]	Loai 1	2_4_004	00:00:10:22	xt2_4_004_006.avi
xt2	4	[004]	[007]	Loai 1	2_4_004	00:00:12:03	xt2_4_004_007.avi
xt2	4	[005]	[001]	Loai 1	2_4_005	00:00:00:00	xt2_4_005_001.avi
xt2	4	[005]	[002]	Loai 1	2_4_005	00:00:04:08	xt2_4_005_002.avi
xt2	4	[005]	[003]	Loai 1	2_4_005	00:00:05:12	xt2_4_005_003.avi
xt2	4	[005]	[004]	Loai 1	2_4_005	00:00:07:16	xt2_4_005_004.avi
xt2	4	[005]	[005]	Loai 1	2_4_005	00:00:09:02	xt2_4_005_005.avi
xt2	4	[008]	[001]	Loai 1	2_4_008	00:00:01:24	xt2_4_008_001.avi
xt2	4	[008]	[002]	Loai 1	2_4_008	00:00:03:03	xt2_4_008_002.avi
xt2	4	[008]	[003]	Loai 1	2_4_008	00:00:05:05	xt2_4_008_003.avi
xt2	4	[009]	[001_20F]	Loai 1	2_4_009	00:00:00:00	xt2_4_009_001_20F.avi
xt2	4	[010]	[001]	Loai 1	2_4_010	00:00:01:15	xt2_4_010_001.avi
xt2	4	[010]	[002]	Loai 1	2_4_010	00:00:03:20	xt2_4_010_002.avi
xt2	4	[010]	[003]	Loai 1	2_4_010	00:00:07:05	xt2_4_010_003.avi
xt2	4	[012]	[001]	Loai 1	2_4_012	00:00:00:08	xt2_4_012_001.avi
xt2	4	[012]	[002]	Loai 1	2_4_012	00:00:03:00	xt2_4_012_002.avi
xt2	4	[015]	[001]	Loai 1	2_4_015	00:00:00:07	xt2_4_015_001.avi
xt2	4	[016]	[001]	Loai 1	2_4_016	00:00:00:20	xt2_4_016_001.avi
xt2	4	[017]	[001]	Loai 1	2_4_017	00:00:00:00	xt2_4_017_001.avi
xt2	4	[018]	[001]	Loai 1	2_4_018	00:00:00:00	xt2_4_018_001.avi
xt2	4	[019]	[001]	Loai 1	2_4_019	00:00:02:05	xt2_4_019_001.avi
xt2	4	[020]	[001]	Loai 1	2_4_020	00:00:07:18	xt2_4_020_001.avi
xt3	1	[050]	[001]	loai 1	3_1_050	00:01:21:17	xt3_1_050_001.avi
xt3	1	[050]	[002]	loai 1	3_1_050	00:02:00:16	xt3_1_050_002.avi
xt3	1	[050]	[003]	loai 1	3_1_050	00:02:03:18	xt3_1_050_003.avi
xt3	1	[050]	[004]	loai 1	3_1_050	00:02:08:10	xt3_1_050_004.avi
xt3	1	[050]	[005_25F]	loai 1	3_1_050	00:01:40:12	xt3_1_050_005_25F.avi
xt3	4	[001]	[002_20F]	loai 1	3_4_001	00:00:02:10	xt3_4_001_002_20F.avi
xt3	4	[001]	[003]	loai 1	3_4_001	00:00:17:01	xt3_4_001_003.avi
xt3	4	[002]	[001]	loai 1	3_4_002	00:00:13:07	xt3_4_002_001.avi
xt3	4	[009]	[001]	loai 1	3_4_009	00:00:01:26	xt3_4_009_001.avi
xt3	4	[012]	[001]	loai 2	3_4_012	00:00:00:00	xt3_4_012_001.avi
xt3	4	[013]	[001]	loai 1	3_4_013	00:00:00:00	xt3_4_013_001.avi
xt3	4	[014]	[001]	loai 1	3_4_014	00:00:04:28	xt3_4_014_001.avi
xt3	4	[015]	[001]	loai 2	3_4_015	00:00:00:00	xt3_4_015_001.avi
xt3	4	[017]	[001]	loai 2	3_4_017	00:00:01:14	xt3_4_017_001.avi
xt3	5	[003]	[001]	loai 1	3_5_003	00:00:06:18	xt3_5_003_001.avi
xt3	5	[004]	[001]	loai 1	3_5_004	00:00:00:00	xt3_5_004_001.avi
xt3	5	[007]	[001]	loai 1	3_5_007	00:00:02:12	xt3_5_007_001.avi
xt3	5	[009]	[001]	loai 1	3_5_009	00:00:05:05	xt3_5_009_001.avi
xt3	5	[011]	[001]	loai 1	3_5_011	00:00:14:19	xt3_5_011_001.avi
xt3	5	[017]	[001]	loai 2	3_5_017	00:00:00:00	xt3_5_017_001.avi
xt3	5	[019]	[001]	loai 1	3_5_019	00:00:03:09	xt3_5_019_001.avi
xt4	1	[068]	[001]	Loại 1	4_1_068	00:00:07:24	xt4_1_068_001.avi
xt4	1	[068]	[003]	Loại 1	4_1_068	00:00:26:17	xt4_1_068_003.avi
xt4	1	[074]	[001]	Loại 1	4_1_074	00:00:17:13	xt4_1_074_001.avi
xt4	1	[074]	[002]	Loại 1	4_1_074	00:02:57:00	xt4_1_074_002.avi
xt4	1	[076]	[001]	Loại 1	4_1_076	00:01:17:04	xt4_1_076_001.avi
xt4	1	[076]	[002]	Loại 1	4_1_076	00:01:14:16	xt4_1_076_002.avi
xt4	1	[080]	[001]	Loại 1	4_1_080	00:00:06:01	xt4_1_080_001.avi
xt4	1	[083]	[001]	Loại 1	4_1_083	00:00:54:09	xt4_1_083_001.avi
xt4	1	[083]	[002]	Loại 1	4_1_083	00:00:39:08	xt4_1_083_002.avi
xt4	1	[083]	[004]	Loại 1	4_1_083	00:01:18:07	xt4_1_083_004.avi
xt4	4	[022]	[001]	Loại 2	4_4_022	00:00:09:00	xt4_4_022_001.avi
xt4	4	[025]	[001]	Loại 2	4_4_025	00:00:01:22	xt4_4_025_001.avi
xt4	4	[027]	[001]	Loại 2	4_4_027	00:00:09:24	xt4_4_027_001.avi
xt4	4	[028]	[001]	Loại 2	4_4_028	00:00:00:00	xt4_4_028_001.avi
xt4	4	[030]	[001]	Loại 1	4_4_030	00:00:00:00	xt4_4_030_001.avi
xt4	4	[030]	[002]	Loại 1	4_4_030	00:00:09:08	xt4_4_030_002.avi
xt4	4	[030]	[003]	Loại 1	4_4_030	00:00:12:09	xt4_4_030_003.avi
xt4	4	[030]	[004]	Loại 1	4_4_030	00:00:17:10	xt4_4_030_004.avi
xt4	4	[030]	[005]	Loại 1	4_4_030	00:00:23:07	xt4_4_030_005.avi
xt4	4	[030]	[006]	Loại 1	4_4_030	00:00:35:12	xt4_4_030_006.avi
